"";"Temperature (K)";"Pressure (MPa)";"Volume (m3/kg)";"Density (kg/m3)";"mol_mass (g/mol)";"Entropy (kJ/kg/K)";"Enthalpy (kJ/kg)";"Internal energy (kJ/kg)";"Cp(fr) (kJ/kg/K)";"Cv(fr) (kJ/kg/K)";"gamma(fr)";"Sound speed(fr) (m/s)";"Cp(eq) (kJ/kg/K)";"Cv(eq) (kJ/kg/K)";"gamma(eq)";"Sound speed(eq) (m/s)";"Energy Input (J/mol) ";"Energy Input (eV/molecule)";"Energy Input (kJ/kg)";"Flow rate (kg/h)"
4.160000000000e+03;4.160000000000e+03;1.013250000000e-01;1.220423003776e+01;8.193880293196e-02;2.797017415087e+01;9.972334429133e+00;4.909708973174e+03;3.673106608938e+03;1.343101168611e+00;1.045841310480e+00;1.284230365690e+00;1.260190686786e+03;1.523843766977e+00;1.213811204050e+00;1.254453649834e+00;1.245491616045e+03;1.374837668472e+05;1.424907905154e+00;4.907785766033e+03;1.007852674681e+02
4.180000000000e+03;4.180000000000e+03;1.013250000000e-01;1.226421826202e+01;8.153801397164e-02;2.796717722665e+01;9.979669324601e+00;4.940295518045e+03;3.697614802297e+03;1.343391062261e+00;1.046099350173e+00;1.284190705251e+00;1.263264532576e+03;1.534901148904e+00;1.224004941275e+00;1.252966173453e+00;1.247808428684e+03;1.383405999700e+05;1.433788286584e+00;4.938372310903e+03;1.007852674681e+02
4.200000000000e+03;4.200000000000e+03;1.013250000000e-01;1.232429711584e+01;8.114053001159e-02;2.796400383213e+01;9.987023229659e+00;4.971108414969e+03;3.722340164471e+03;1.343681524065e+00;1.046356074895e+00;1.284153221169e+00;1.266336456006e+03;1.546482254853e+00;1.234674647997e+00;1.251439731546e+00;1.250098850047e+03;1.392037739834e+05;1.442734386210e+00;4.969185207827e+03;1.007852674681e+02
4.220000000000e+03;4.220000000000e+03;1.013250000000e-01;1.238447148814e+01;8.074627980354e-02;2.796064556720e+01;9.994398497397e+00;5.002158330930e+03;3.747292867064e+03;1.343972750179e+00;1.046611590187e+00;1.284117969627e+00;1.269406764613e+03;1.558606411777e+00;1.245837482890e+00;1.249875014442e+00;1.252363317081e+03;1.400735877059e+05;1.451749301045e+00;5.000235123788e+03;1.007852674681e+02
4.240000000000e+03;4.240000000000e+03;1.013250000000e-01;1.244474647604e+01;8.035519260476e-02;2.795709373998e+01;1.000179753993e+01;5.033456323792e+03;3.772483451461e+03;1.344264941949e+00;1.046866003514e+00;1.284085009387e+00;1.272475775441e+03;1.571293380835e+00;1.257510959646e+00;1.248272831406e+00;1.254602336817e+03;1.409503509060e+05;1.460836241586e+00;5.031533116650e+03;1.007852674681e+02
4.260000000000e+03;4.260000000000e+03;1.013250000000e-01;1.250512739116e+01;7.996719815162e-02;2.795333936164e+01;1.000922282934e+01;5.065013850988e+03;3.797922836887e+03;1.344558306127e+00;1.047119424409e+00;1.284054401804e+00;1.275543815294e+03;1.584563358289e+00;1.269712945336e+00;1.246634110292e+00;1.256816487305e+03;1.418343845452e+05;1.469998534341e+00;5.063090643847e+03;1.007852674681e+02
4.280000000000e+03;4.280000000000e+03;1.013250000000e-01;1.256561976580e+01;7.958222663413e-02;2.794937314143e+01;1.001667689858e+01;5.096842778235e+03;3.823622328483e+03;1.344853055083e+00;1.047371964615e+00;1.284026210857e+00;1.278611220993e+03;1.598436976161e+00;1.282461658437e+00;1.244959896457e+00;1.259006418196e+03;1.427260210227e+05;1.479239624358e+00;5.094919571093e+03;1.007852674681e+02
4.300000000000e+03;4.300000000000e+03;1.013250000000e-01;1.262622935938e+01;7.920020867170e-02;2.794518548182e+01;1.002416234238e+01;5.128955388245e+03;3.849593625377e+03;1.345149407033e+00;1.047623738241e+00;1.284000503169e+00;1.281678339627e+03;1.612935302660e+00;1.295775666515e+00;1.243251350908e+00;1.261172850933e+03;1.436256044189e+05;1.488563077752e+00;5.127032181103e+03;1.007852674681e+02
4.320000000000e+03;4.320000000000e+03;1.013250000000e-01;1.268696216491e+01;7.882107528984e-02;2.794076647380e+01;1.003168181815e+01;5.161364389460e+03;3.875848828759e+03;1.345447586260e+00;1.047874861911e+00;1.283977348026e+00;1.284745528812e+03;1.628079842363e+00;1.309673883558e+00;1.241509747689e+00;1.263316578560e+03;1.445334907406e+05;1.497972584245e+00;5.159441182319e+03;1.007852674681e+02
4.340000000000e+03;4.340000000000e+03;1.013250000000e-01;1.274782441547e+01;7.844475789817e-02;2.793610589235e+01;1.003923804677e+01;5.194082924776e+03;3.902400449941e+03;1.345747823343e+00;1.048125454927e+00;1.283956817399e+00;1.287813156941e+03;1.643892536152e+00;1.324175566949e+00;1.239736470517e+00;1.265438465131e+03;1.454500481650e+05;1.507471959694e+00;5.192159717634e+03;1.007852674681e+02
4.360000000000e+03;4.360000000000e+03;1.013250000000e-01;1.280882259085e+01;7.807118826943e-02;2.793119319211e+01;1.004683381350e+01;5.227124580262e+03;3.929261418417e+03;1.346050355392e+00;1.048375639428e+00;1.283938985960e+00;1.290881603444e+03;1.660395760917e+00;1.339300314077e+00;1.237933008658e+00;1.267539444714e+03;1.463756572839e+05;1.517065148628e+00;5.225201373120e+03;1.007852674681e+02
4.380000000000e+03;4.380000000000e+03;1.013250000000e-01;1.286996342424e+01;7.770029851964e-02;2.792601750318e+01;1.005447196876e+01;5.260503393881e+03;3.956445089893e+03;1.346355426281e+00;1.048625540555e+00;1.283923931100e+00;1.293951259034e+03;1.677612328998e+00;1.355068058569e+00;1.236100952090e+00;1.269620520003e+03;1.473107113487e+05;1.526756226776e+00;5.258580186740e+03;1.007852674681e+02
4.400000000000e+03;4.400000000000e+03;1.013250000000e-01;1.293125390762e+01;7.733202109740e-02;2.792056762725e+01;1.006215542890e+01;5.294233864185e+03;3.983965254305e+03;1.346663286891e+00;1.048875286625e+00;1.283911732942e+00;1.297022525968e+03;1.695565487372e+00;1.371499066131e+00;1.234241985971e+00;1.271682760468e+03;1.482556165128e+05;1.536549403592e+00;5.292310657043e+03;1.007852674681e+02
4.420000000000e+03;4.420000000000e+03;1.013250000000e-01;1.299270130231e+01;7.696628874413e-02;2.791483203381e+01;1.006988717704e+01;5.328330959007e+03;4.011836143823e+03;1.346974195352e+00;1.049125009302e+00;1.283902474357e+00;1.300095818292e+03;1.714278916641e+00;1.388613930055e+00;1.232357884430e+00;1.273727300367e+03;1.492107920763e+05;1.546449024779e+00;5.326407751866e+03;1.007852674681e+02
4.440000000000e+03;4.440000000000e+03;1.013250000000e-01;1.305431314265e+01;7.660303449689e-02;2.790879885674e+01;1.007767026378e+01;5.362810124117e+03;4.040072440796e+03;1.347288417292e+00;1.049374843774e+00;1.283896240972e+00;1.303171562095e+03;1.733776729690e+00;1.406433566249e+00;1.230450503782e+00;1.275755336059e+03;1.501766707277e+05;1.556459574806e+00;5.360886916975e+03;1.007852674681e+02
4.460000000000e+03;4.460000000000e+03;1.013250000000e-01;1.311609724364e+01;7.624219166907e-02;2.790245589105e+01;1.008550780794e+01;5.397687291846e+03;4.068689285685e+03;1.347606226081e+00;1.049624928934e+00;1.283893121183e+00;1.306250195755e+03;1.754083470121e+00;1.424979207908e+00;1.228521775159e+00;1.277768123158e+03;1.511536987858e+05;1.566585679403e+00;5.395764084705e+03;1.007852674681e+02
4.480000000000e+03;4.480000000000e+03;1.013250000000e-01;1.317806170813e+01;7.588369383514e-02;2.789579058999e+01;1.009340299721e+01;5.432978889691e+03;4.097702284945e+03;1.347927903094e+00;1.049875407568e+00;1.283893206162e+00;1.309332170192e+03;1.775224110422e+00;1.444272399757e+00;1.226573696668e+00;1.279766973337e+03;1.521423364406e+05;1.576832108068e+00;5.431055682550e+03;1.007852674681e+02
4.500000000000e+03;4.500000000000e+03;1.013250000000e-01;1.324023079439e+01;7.552738434315e-02;2.788878998825e+01;1.010135946585e+01;5.468701941654e+03;4.127127608090e+03;1.348253738666e+00;1.050126426455e+00;1.283896590639e+00;1.312417951247e+03;1.797224297059e+00;1.464335238762e+00;1.224608288702e+00;1.281753999491e+03;1.531430605922e+05;1.587203803485e+00;5.466778734513e+03;1.007852674681e+02
4.520000000000e+03;4.520000000000e+03;1.013250000000e-01;1.330258158231e+01;7.517337847638e-02;2.788144099166e+01;1.010937978931e+01;5.504873711269e+03;4.156981644016e+03;1.348584029575e+00;1.050378136899e+00;1.283903369843e+00;1.315508011500e+03;1.820109371976e+00;1.485189392583e+00;1.222627729956e+00;1.283729119223e+03;1.541563548510e+05;1.597705777883e+00;5.502950504127e+03;1.007852674681e+02
4.540000000000e+03;4.540000000000e+03;1.013250000000e-01;1.336513884236e+01;7.482151976082e-02;2.787372994362e+01;1.011746774123e+01;5.541512250101e+03;4.187281528077e+03;1.348919083407e+00;1.050630694418e+00;1.283913644037e+00;1.318602842961e+03;1.843905815673e+00;1.506857536479e+00;1.220634133009e+00;1.285694537212e+03;1.551827249027e+05;1.608343272286e+00;5.539589042959e+03;1.007852674681e+02
4.560000000000e+03;4.560000000000e+03;1.013250000000e-01;1.342791190024e+01;7.447174269754e-02;2.786564290699e+01;1.012562679150e+01;5.578636051404e+03;4.218044808586e+03;1.349259216128e+00;1.050884259277e+00;1.283927515535e+00;1.321702949129e+03;1.868640292382e+00;1.529362395082e+00;1.218629677904e+00;1.287651751923e+03;1.562226888062e+05;1.619121655954e+00;5.576712844263e+03;1.007852674681e+02
4.580000000000e+03;4.580000000000e+03;1.013250000000e-01;1.349091040543e+01;7.412398199590e-02;2.785716559296e+01;1.013386048207e+01;5.616264145875e+03;4.249289538493e+03;1.349604753017e+00;1.051138996612e+00;1.283945089438e+00;1.324808847246e+03;1.894339881889e+00;1.552726969171e+00;1.216616567494e+00;1.289602298095e+03;1.572767796761e+05;1.630046454187e+00;5.614340938734e+03;1.007852674681e+02
4.600000000000e+03;4.600000000000e+03;1.013250000000e-01;1.355414433852e+01;7.377817256659e-02;2.784828336007e+01;1.014217242746e+01;5.654416109932e+03;4.281034282914e+03;1.349956028933e+00;1.051395076630e+00;1.283966473631e+00;1.327921068523e+03;1.921032075974e+00;1.576974527197e+00;1.214597018168e+00;1.291547742287e+03;1.583455459143e+05;1.641123350729e+00;5.652492902790e+03;1.007852674681e+02
4.620000000000e+03;4.620000000000e+03;1.013250000000e-01;1.361762401864e+01;7.343424951600e-02;2.783898121378e+01;1.015056631530e+01;5.693112073912e+03;4.313298126589e+03;1.350313388590e+00;1.051652674818e+00;1.283991778772e+00;1.331040158373e+03;1.948744774545e+00;1.602128596314e+00;1.212573250623e+00;1.293489678343e+03;1.594295514401e+05;1.652358190146e+00;5.691188866770e+03;1.007852674681e+02
4.640000000000e+03;4.640000000000e+03;1.013250000000e-01;1.368136011080e+01;7.309214814183e-02;2.782924380639e+01;1.015904590684e+01;5.732372730197e+03;4.346100681251e+03;1.350677186829e+00;1.051911972156e+00;1.284021118288e+00;1.334166676631e+03;1.977506281443e+00;1.628212952894e+00;1.210547480760e+00;1.295429722822e+03;1.605293759174e+05;1.663756980185e+00;5.730449523055e+03;1.007852674681e+02
4.660000000000e+03;4.660000000000e+03;1.013250000000e-01;1.374536363335e+01;7.275180392998e-02;2.781905543742e+01;1.016761503740e+01;5.772219341244e+03;4.379462092903e+03;1.351047788898e+00;1.052173155333e+00;1.284054608361e+00;1.337301197776e+03;2.007345299900e+00;1.655251612521e+00;1.208521910766e+00;1.297369510441e+03;1.616456149800e+05;1.675325894107e+00;5.770296134103e+03;1.007852674681e+02
4.680000000000e+03;4.680000000000e+03;1.013250000000e-01;1.380964596551e+01;7.241315255275e-02;2.780840005447e+01;1.017627761676e+01;5.812673747528e+03;4.413403049005e+03;1.351425570727e+00;1.052436416956e+00;1.284092367913e+00;1.340444311147e+03;2.038290927646e+00;1.683268819444e+00;1.206498720466e+00;1.299310689556e+03;1.627788804538e+05;1.687071272993e+00;5.810750540387e+03;1.007852674681e+02
4.700000000000e+03;4.700000000000e+03;1.013250000000e-01;1.387422735606e+01;7.207608570455e-02;2.779726118912e+01;1.018503782979e+01;5.853758457973e+03;4.447944864837e+03;1.351810919888e+00;1.052701955755e+00;1.284134519269e+00;1.343596623086e+03;2.070372852320e+00;1.712289235952e+00;1.204480036165e+00;1.301255304056e+03;1.639298028903e+05;1.698999651998e+00;5.851835250831e+03;1.007852674681e+02
4.720000000000e+03;4.720000000000e+03;1.013250000000e-01;1.393910298179e+01;7.174062788020e-02;2.778562221695e+01;1.019389933744e+01;5.895496331940e+03;4.483109177760e+03;1.352204233201e+00;1.052969976898e+00;1.284181185473e+00;1.346758749520e+03;2.103620552483e+00;1.742337138161e+00;1.202468013676e+00;1.303204244832e+03;1.650990226580e+05;1.711117668023e+00;5.893573124798e+03;1.007852674681e+02
4.740000000000e+03;4.740000000000e+03;1.013250000000e-01;1.400426759137e+01;7.140680463832e-02;2.777346619954e+01;1.020286585730e+01;5.937910788493e+03;4.518918147775e+03;1.352605918622e+00;1.053240692105e+00;1.284232491929e+00;1.349931320852e+03;2.138063799332e+00;1.773436910959e+00;1.200464766929e+00;1.305158378333e+03;1.662871958044e+05;1.723432120470e+00;5.935987581351e+03;1.007852674681e+02
4.760000000000e+03;4.760000000000e+03;1.013250000000e-01;1.406978595204e+01;7.107428666001e-02;2.776077526766e+01;1.021194282180e+01;5.981026598253e+03;4.555395216828e+03;1.353016402129e+00;1.053514319790e+00;1.284288572744e+00;1.353115000603e+03;2.173734508688e+00;1.805614891915e+00;1.198472165667e+00;1.307121708604e+03;1.674950162389e+05;1.735950201147e+00;5.979103391111e+03;1.007852674681e+02
4.780000000000e+03;4.780000000000e+03;1.013250000000e-01;1.413564567732e+01;7.074314274900e-02;2.774753184750e+01;1.022113391400e+01;6.024868345131e+03;4.592563632118e+03;1.353436115108e+00;1.053791085572e+00;1.284349558123e+00;1.356310449312e+03;2.210663033221e+00;1.838895660448e+00;1.196492231495e+00;1.309094725784e+03;1.687231726405e+05;1.748679047653e+00;6.022945137989e+03;1.007852674681e+02
4.800000000000e+03;4.800000000000e+03;1.013250000000e-01;1.420186046890e+01;7.041330973429e-02;2.773371782234e+01;1.023044349793e+01;6.069461498110e+03;4.630447474241e+03;1.353865503496e+00;1.054071222280e+00;1.284415583007e+00;1.359518349694e+03;2.248880712614e+00;1.873304578810e+00;1.194526850836e+00;1.311079072194e+03;1.699723784819e+05;1.761626054557e+00;6.067538290969e+03;1.007852674681e+02
4.820000000000e+03;4.820000000000e+03;1.013250000000e-01;1.426844444200e+01;7.008472465691e-02;2.771931474465e+01;1.023987601422e+01;6.114832156466e+03;4.669071412180e+03;1.354305025890e+00;1.054354970249e+00;1.284486784911e+00;1.362739400676e+03;2.288419235252e+00;1.908867147472e+00;1.192577839393e+00;1.313076376308e+03;1.712433648926e+05;1.774798799423e+00;6.112908949325e+03;1.007852674681e+02
4.840000000000e+03;4.840000000000e+03;1.013250000000e-01;1.433541213291e+01;6.975732477924e-02;2.770430384154e+01;1.024943598026e+01;6.161007056650e+03;4.708460709429e+03;1.354755153828e+00;1.054642577546e+00;1.284563303883e+00;1.365974317558e+03;2.329310629733e+00;1.945608989595e+00;1.190646937452e+00;1.315088249738e+03;1.725368808514e+05;1.788205044811e+00;6.159083849509e+03;1.007852674681e+02
4.860000000000e+03;4.860000000000e+03;1.013250000000e-01;1.440277850653e+01;6.943104759592e-02;2.768866602084e+01;1.025912799032e+01;6.208013579011e+03;4.748641229948e+03;1.355216372074e+00;1.054934300206e+00;1.284645282469e+00;1.369223832173e+03;2.371587255822e+00;1.983555834756e+00;1.188735805802e+00;1.317116284504e+03;1.738536933752e+05;1.801852740228e+00;6.206090371869e+03;1.007852674681e+02
4.880000000000e+03;4.880000000000e+03;1.013250000000e-01;1.447055896378e+01;6.910583084613e-02;2.767238187804e+01;1.026895671561e+01;6.255879754315e+03;4.789639443931e+03;1.355689178898e+00;1.055230402468e+00;1.284732865664e+00;1.372488693034e+03;2.415281794773e+00;2.022733501941e+00;1.186846022282e+00;1.319162050591e+03;1.751945877009e+05;1.815750024020e+00;6.253956547174e+03;1.007852674681e+02
4.900000000000e+03;4.900000000000e+03;1.013250000000e-01;1.453876934915e+01;6.878161252750e-02;2.765543170379e+01;1.027892690435e+01;6.304634270083e+03;4.831482433381e+03;1.356174086359e+00;1.055531157004e+00;1.284826200875e+00;1.375769665475e+03;2.460427239009e+00;2.063167881746e+00;1.184979078936e+00;1.321227093813e+03;1.765603674635e+05;1.829905225213e+00;6.302711062941e+03;1.007852674681e+02
4.920000000000e+03;4.920000000000e+03;1.013250000000e-01;1.460742595803e+01;6.845833091150e-02;2.763779549230e+01;1.028904338171e+01;6.354306476693e+03;4.874197897470e+03;1.356671620579e+00;1.055836845161e+00;1.284925437863e+00;1.379067531778e+03;2.507056881100e+00;2.104884917771e+00;1.183136379777e+00;1.323312933964e+03;1.779518548670e+05;1.844326865284e+00;6.352383269551e+03;1.007852674681e+02
4.940000000000e+03;4.940000000000e+03;1.013250000000e-01;1.467654554409e+01;6.813592456045e-02;2.761945295045e+01;1.029931104981e+01;6.404926393277e+03;4.917814157683e+03;1.357182322028e+00;1.056147757190e+00;1.285030728692e+00;1.382383091296e+03;2.555204301994e+00;2.147910587177e+00;1.181319239146e+00;1.325421063279e+03;1.793698908492e+05;1.859023659875e+00;6.403003186135e+03;1.007852674681e+02
4.960000000000e+03;4.960000000000e+03;1.013250000000e-01;1.474614532658e+01;6.781433234608e-02;2.760038350772e+01;1.030973488759e+01;6.456524713356e+03;4.962360162720e+03;1.357706745788e+00;1.056464192485e+00;1.285142227674e+00;1.385717160559e+03;2.604903358449e+00;2.192270880365e+00;1.179528880635e+00;1.327552945181e+03;1.808153352402e+05;1.874004520426e+00;6.454601506214e+03;1.007852674681e+02
4.980000000000e+03;4.980000000000e+03;1.013250000000e-01;1.481624299755e+01;6.749349346968e-02;2.758056632699e+01;1.032031995063e+01;6.509132810229e+03;5.007865493147e+03;1.358245461834e+00;1.056786459817e+00;1.285260091305e+00;1.389070573368e+03;2.656188169607e+00;2.237991779746e+00;1.177766436558e+00;1.329710013318e+03;1.822890669126e+05;1.889278555741e+00;6.507209603088e+03;1.007852674681e+02
5.000000000000e+03;5.000000000000e+03;1.013250000000e-01;1.488685672899e+01;6.717334748392e-02;2.755998031618e+01;1.033107137102e+01;6.562782742076e+03;5.054360365776e+03;1.358799055294e+00;1.057114877562e+00;1.285384478202e+00;1.392444180884e+03;2.709093102652e+00;2.285099237566e+00;1.176032947943e+00;1.331893670875e+03;1.837919839250e+05;1.904855073471e+00;6.560859534934e+03;1.007852674681e+02
