"";"Temperature (K)";"Pressure (MPa)";"Volume (m3/kg)";"Density (kg/m3)";"mol_mass (g/mol)";"Entropy (kJ/kg/K)";"Enthalpy (kJ/kg)";"Internal energy (kJ/kg)";"Cp(fr) (kJ/kg/K)";"Cv(fr) (kJ/kg/K)";"gamma(fr)";"Sound speed(fr) (m/s)";"Cp(eq) (kJ/kg/K)";"Cv(eq) (kJ/kg/K)";"gamma(eq)";"Sound speed(eq) (m/s)";"Energy Input (J/mol) ";"Energy Input (eV/molecule)";"Energy Input (kJ/kg)";"Flow rate (kg/h)"
2.518000000000e+04;2.518000000000e+04;1.013250000000e-01;1.475141369602e+02;6.779011290759e-03;1.400734875981e+01;-8.837297721056e+01;-2.415657248753e+06;-2.430604189333e+06;0.000000000000e+00;0.000000000000e+00;9.993833562146e-01;3.864841308794e+03;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;1.000000000000e+00;-6.767082717398e+07;-7.013533219211e+02;-2.415659171960e+06;1.007852674681e+02
2.520000000000e+04;2.520000000000e+04;1.013250000000e-01;1.476313049753e+02;6.773631108710e-03;1.400735338912e+01;-8.913828173592e+01;-2.434935273659e+06;-2.449894086344e+06;0.000000000000e+00;0.000000000000e+00;9.993857310298e-01;3.866379844373e+03;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;1.000000000000e+00;-6.821087020108e+07;-7.069504305550e+02;-2.434937196866e+06;1.007852674681e+02
2.522000000000e+04;2.522000000000e+04;1.013249999999e-01;1.477484729786e+02;6.768259460419e-03;1.400735803217e+01;-8.990593162016e+01;-2.454287731147e+06;-2.469258415935e+06;0.000000000000e+00;0.000000000000e+00;9.993880876235e-01;3.867917737084e+03;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;1.000000000000e+00;-6.875299833788e+07;-7.125691496623e+02;-2.454289654354e+06;1.007852674681e+02
2.524000000000e+04;2.524000000000e+04;1.013249999999e-01;1.478656409704e+02;6.762896325591e-03;1.400736268890e+01;-9.067592314489e+01;-2.473714621216e+06;-2.488697178107e+06;0.000000000000e+00;0.000000000000e+00;9.993904262047e-01;3.869454988022e+03;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;1.000000000000e+00;-6.929721158437e+07;-7.182094792430e+02;-2.473716544423e+06;1.007852674681e+02
2.526000000000e+04;2.526000000000e+04;1.013250000000e-01;1.479828089511e+02;6.757541683985e-03;1.400736735922e+01;-9.144825260055e+01;-2.493215943865e+06;-2.508210372858e+06;0.000000000000e+00;0.000000000000e+00;9.993927469789e-01;3.870991598269e+03;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;1.000000000000e+00;-6.984350994051e+07;-7.238714192967e+02;-2.493217867072e+06;1.007852674681e+02
2.528000000000e+04;2.528000000000e+04;1.013250000000e-01;1.480999769209e+02;6.752195515428e-03;1.400737204309e+01;-9.222291628635e+01;-2.512791699092e+06;-2.527798000187e+06;0.000000000000e+00;0.000000000000e+00;9.993950501489e-01;3.872527568906e+03;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;1.000000000000e+00;-7.039189340627e+07;-7.295549698230e+02;-2.512793622300e+06;1.007852674681e+02
2.530000000000e+04;2.530000000000e+04;1.013250000000e-01;1.482171448805e+02;6.746857799790e-03;1.400737674042e+01;-9.299991051033e+01;-2.532441886898e+06;-2.547460060092e+06;0.000000000000e+00;0.000000000000e+00;9.993973359141e-01;3.874062901002e+03;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;1.000000000000e+00;-7.094236198163e+07;-7.352601308217e+02;-2.532443810105e+06;1.007852674681e+02
2.532000000000e+04;2.532000000000e+04;1.013250000000e-01;1.483343128301e+02;6.741528517041e-03;1.400738145117e+01;-9.377923158925e+01;-2.552166507281e+06;-2.567196552573e+06;0.000000000000e+00;0.000000000000e+00;9.993996044712e-01;3.875597595622e+03;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;1.000000000000e+00;-7.149491566656e+07;-7.409869022924e+02;-2.552168430488e+06;1.007852674681e+02
2.534000000000e+04;2.534000000000e+04;1.013249999999e-01;1.484514807699e+02;6.736207647196e-03;1.400738617525e+01;-9.456087584862e+01;-2.571965560240e+06;-2.587007477630e+06;0.000000000000e+00;0.000000000000e+00;9.994018560137e-01;3.877131653825e+03;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;1.000000000000e+00;-7.204955446103e+07;-7.467352842351e+02;-2.571967483447e+06;1.007852674681e+02
2.536000000000e+04;2.536000000000e+04;1.013250000000e-01;1.485686487003e+02;6.730895170334e-03;1.400739091262e+01;-9.534483962261e+01;-2.591839045774e+06;-2.606892835260e+06;0.000000000000e+00;0.000000000000e+00;9.994040907323e-01;3.878665076661e+03;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;1.000000000000e+00;-7.260627836501e+07;-7.525052766491e+02;-2.591840968981e+06;1.007852674681e+02
2.538000000000e+04;2.538000000000e+04;1.013250000000e-01;1.486858166221e+02;6.725591066576e-03;1.400739566321e+01;-9.613111925408e+01;-2.611786963881e+06;-2.626852625464e+06;0.000000000000e+00;0.000000000000e+00;9.994063088149e-01;3.880197865176e+03;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;1.000000000000e+00;-7.316508737847e+07;-7.582968795344e+02;-2.611788887088e+06;1.007852674681e+02
2.540000000000e+04;2.540000000000e+04;1.013250000000e-01;1.488029845347e+02;6.720295316165e-03;1.400740042696e+01;-9.691971109456e+01;-2.631809314562e+06;-2.646886848239e+06;0.000000000000e+00;0.000000000000e+00;9.994085104465e-01;3.881730020407e+03;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;1.000000000000e+00;-7.372598150139e+07;-7.641100928906e+02;-2.631811237769e+06;1.007852674681e+02
2.542000000000e+04;2.542000000000e+04;1.013249999999e-01;1.489201524391e+02;6.715007899346e-03;1.400740520381e+01;-9.771061150417e+01;-2.651906097815e+06;-2.666995503586e+06;0.000000000000e+00;0.000000000000e+00;9.994106958096e-01;3.883261543388e+03;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;1.000000000000e+00;-7.428896073374e+07;-7.699449167176e+02;-2.651908021022e+06;1.007852674681e+02
2.544000000000e+04;2.544000000000e+04;1.013250000000e-01;1.490373203351e+02;6.709728796462e-03;1.400740999370e+01;-9.850381685159e+01;-2.672077313639e+06;-2.687178591503e+06;0.000000000000e+00;0.000000000000e+00;9.994128650837e-01;3.884792435145e+03;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;1.000000000000e+00;-7.485402507550e+07;-7.758013510149e+02;-2.672079236846e+06;1.007852674681e+02
2.546000000000e+04;2.546000000000e+04;1.013250000000e-01;1.491544882236e+02;6.704457987886e-03;1.400741479658e+01;-9.929932351413e+01;-2.692322962033e+06;-2.707436111990e+06;0.000000000000e+00;0.000000000000e+00;9.994150184459e-01;3.886322696698e+03;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;1.000000000000e+00;-7.542117452664e+07;-7.816793957824e+02;-2.692324885240e+06;1.007852674681e+02
2.548000000000e+04;2.548000000000e+04;1.013250000000e-01;1.492716561044e+02;6.699195454095e-03;1.400741961238e+01;-1.000971278775e+02;-2.712643042996e+06;-2.727768065044e+06;0.000000000000e+00;0.000000000000e+00;9.994171560705e-01;3.887852329060e+03;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;1.000000000000e+00;-7.599040908712e+07;-7.875790510196e+02;-2.712644966203e+06;1.007852674681e+02
2.550000000000e+04;2.550000000000e+04;1.013250000000e-01;1.493888239777e+02;6.693941175610e-03;1.400742444106e+01;-1.008972263362e+02;-2.733037556528e+06;-2.748174450667e+06;0.000000000000e+00;0.000000000000e+00;9.994192781297e-01;3.889381333241e+03;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;1.000000000000e+00;-7.656172875693e+07;-7.935003167265e+02;-2.733039479735e+06;1.007852674681e+02
2.552000000000e+04;2.552000000000e+04;1.013250000000e-01;1.495059918442e+02;6.688695132983e-03;1.400742928255e+01;-1.016996152929e+02;-2.753506502627e+06;-2.768655268857e+06;0.000000000000e+00;0.000000000000e+00;9.994213847926e-01;3.890909710243e+03;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;1.000000000000e+00;-7.713513353604e+07;-7.994431929027e+02;-2.753508425834e+06;1.007852674681e+02
2.554000000000e+04;2.554000000000e+04;1.013249999999e-01;1.496231597040e+02;6.683457306866e-03;1.400743413681e+01;-1.025042911588e+02;-2.774049881292e+06;-2.789210519611e+06;0.000000000000e+00;0.000000000000e+00;9.994234762262e-01;3.892437461062e+03;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;1.000000000000e+00;-7.771062342442e+07;-8.054076795479e+02;-2.774051804499e+06;1.007852674681e+02
2.556000000000e+04;2.556000000000e+04;1.013249999999e-01;1.497403275571e+02;6.678227677969e-03;1.400743900377e+01;-1.033112503536e+02;-2.794667692523e+06;-2.809840202931e+06;0.000000000000e+00;0.000000000000e+00;9.994255525952e-01;3.893964586691e+03;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;1.000000000000e+00;-7.828819842205e+07;-8.113937766619e+02;-2.794669615731e+06;1.007852674681e+02
2.558000000000e+04;2.558000000000e+04;1.013250000000e-01;1.498574954038e+02;6.673006227051e-03;1.400744388339e+01;-1.041204893055e+02;-2.815359936319e+06;-2.830544318816e+06;0.000000000000e+00;0.000000000000e+00;9.994276140616e-01;3.895491088114e+03;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;1.000000000000e+00;-7.886785852892e+07;-8.174014842445e+02;-2.815361859527e+06;1.007852674681e+02
2.560000000000e+04;2.560000000000e+04;1.013250000000e-01;1.499746632447e+02;6.667792934922e-03;1.400744877561e+01;-1.049320044508e+02;-2.836126612679e+06;-2.851322867263e+06;0.000000000000e+00;0.000000000000e+00;9.994296607854e-01;3.897016966311e+03;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;1.000000000000e+00;-7.944960374498e+07;-8.234308022953e+02;-2.836128535886e+06;1.007852674681e+02
2.562000000000e+04;2.562000000000e+04;1.013250000000e-01;1.500918310798e+02;6.662587782463e-03;1.400745368039e+01;-1.057457922344e+02;-2.856967721602e+06;-2.872175848272e+06;0.000000000000e+00;0.000000000000e+00;9.994316929241e-01;3.898542222258e+03;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;1.000000000000e+00;-8.003343407020e+07;-8.294817308141e+02;-2.856969644809e+06;1.007852674681e+02
2.564000000000e+04;2.564000000000e+04;1.013249999999e-01;1.502089989090e+02;6.657390750644e-03;1.400745859768e+01;-1.065618491094e+02;-2.877883263087e+06;-2.893103261844e+06;0.000000000000e+00;0.000000000000e+00;9.994337106331e-01;3.900066856924e+03;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;1.000000000000e+00;-8.061934950460e+07;-8.355542698008e+02;-2.877885186294e+06;1.007852674681e+02
2.566000000000e+04;2.566000000000e+04;1.013250000001e-01;1.503261667332e+02;6.652201820425e-03;1.400746352742e+01;-1.073801715371e+02;-2.898873237133e+06;-2.914105107976e+06;0.000000000000e+00;0.000000000000e+00;9.994357140655e-01;3.901590871273e+03;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;1.000000000000e+00;-8.120735004811e+07;-8.416484192550e+02;-2.898875160340e+06;1.007852674681e+02
2.568000000000e+04;2.568000000000e+04;1.013250000000e-01;1.504433345519e+02;6.647020972903e-03;1.400746846956e+01;-1.082007559875e+02;-2.919937643740e+06;-2.935181386668e+06;0.000000000000e+00;0.000000000000e+00;9.994377033723e-01;3.903114266264e+03;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;1.000000000000e+00;-8.179743570075e+07;-8.477641791766e+02;-2.919939566947e+06;1.007852674681e+02
2.570000000000e+04;2.570000000000e+04;1.013250000001e-01;1.505605023659e+02;6.641848189173e-03;1.400747342407e+01;-1.090235989382e+02;-2.941076482906e+06;-2.956332097919e+06;0.000000000000e+00;0.000000000000e+00;9.994396787024e-01;3.904637042851e+03;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;1.000000000000e+00;-8.238960646245e+07;-8.539015495651e+02;-2.941078406113e+06;1.007852674681e+02
2.572000000000e+04;2.572000000000e+04;1.013250000000e-01;1.506776701747e+02;6.636683450443e-03;1.400747839089e+01;-1.098486968756e+02;-2.962289754632e+06;-2.977557241729e+06;0.000000000000e+00;0.000000000000e+00;9.994416402025e-01;3.906159201983e+03;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;1.000000000000e+00;-8.298386233323e+07;-8.600605304207e+02;-2.962291677839e+06;1.007852674681e+02
2.574000000000e+04;2.574000000000e+04;1.013250000000e-01;1.507948379791e+02;6.631526737927e-03;1.400748336997e+01;-1.106760462939e+02;-2.983577458916e+06;-2.998856818097e+06;0.000000000000e+00;0.000000000000e+00;9.994435880175e-01;3.907680744605e+03;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;1.000000000000e+00;-8.358020331306e+07;-8.662411217429e+02;-2.983579382123e+06;1.007852674681e+02
2.576000000000e+04;2.576000000000e+04;1.013249999999e-01;1.509120057795e+02;6.626378032913e-03;1.400748836128e+01;-1.115056436958e+02;-3.004939595757e+06;-3.020230827022e+06;0.000000000000e+00;0.000000000000e+00;9.994455222899e-01;3.909201671653e+03;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;1.000000000000e+00;-8.417862940190e+07;-8.724433235315e+02;-3.004941518964e+06;1.007852674681e+02
2.578000000000e+04;2.578000000000e+04;1.013250000001e-01;1.510291735750e+02;6.621237316798e-03;1.400749336476e+01;-1.123374855918e+02;-3.026376165155e+06;-3.041679268503e+06;0.000000000000e+00;0.000000000000e+00;9.994474431607e-01;3.910721984065e+03;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;1.000000000000e+00;-8.477914059974e+07;-8.786671357863e+02;-3.026378088362e+06;1.007852674681e+02
2.580000000000e+04;2.580000000000e+04;1.013249999999e-01;1.511463413668e+02;6.616104570954e-03;1.400749838037e+01;-1.131715685007e+02;-3.047887167109e+06;-3.063202142540e+06;0.000000000000e+00;0.000000000000e+00;9.994493507685e-01;3.912241682768e+03;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;1.000000000000e+00;-8.538173690657e+07;-8.849125585071e+02;-3.047889090316e+06;1.007852674681e+02
2.582000000000e+04;2.582000000000e+04;1.013250000000e-01;1.512635091548e+02;6.610979776863e-03;1.400750340807e+01;-1.140078889495e+02;-3.069472601619e+06;-3.084799449132e+06;0.000000000000e+00;0.000000000000e+00;9.994512452502e-01;3.913760768687e+03;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;1.000000000000e+00;-8.598641832236e+07;-8.911795916938e+02;-3.069474524826e+06;1.007852674681e+02
2.584000000000e+04;2.584000000000e+04;1.013250000001e-01;1.513806769389e+02;6.605862916070e-03;1.400750844781e+01;-1.148464434730e+02;-3.091132468683e+06;-3.106471188277e+06;0.000000000000e+00;0.000000000000e+00;9.994531267409e-01;3.915279242742e+03;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;1.000000000000e+00;-8.659318484709e+07;-8.974682353460e+02;-3.091134391890e+06;1.007852674681e+02
2.586000000000e+04;2.586000000000e+04;1.013250000000e-01;1.514978447195e+02;6.600753970140e-03;1.400751349956e+01;-1.156872286143e+02;-3.112866768301e+06;-3.128217359977e+06;0.000000000000e+00;0.000000000000e+00;9.994549953738e-01;3.916797105850e+03;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;1.000000000000e+00;-8.720203648075e+07;-9.037784894637e+02;-3.112868691508e+06;1.007852674681e+02
2.588000000000e+04;2.588000000000e+04;1.013250000001e-01;1.516150124964e+02;6.595652920741e-03;1.400751856327e+01;-1.165302409244e+02;-3.134675500472e+06;-3.150037964230e+06;0.000000000000e+00;0.000000000000e+00;9.994568512801e-01;3.918314358920e+03;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;1.000000000000e+00;-8.781297322331e+07;-9.101103540467e+02;-3.134677423680e+06;1.007852674681e+02
2.590000000000e+04;2.590000000000e+04;1.013250000000e-01;1.517321802702e+02;6.590559749550e-03;1.400752363890e+01;-1.173754769623e+02;-3.156558665196e+06;-3.171933001035e+06;0.000000000000e+00;0.000000000000e+00;9.994586945895e-01;3.919831002860e+03;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;1.000000000000e+00;-8.842599507476e+07;-9.164638290946e+02;-3.156560588404e+06;1.007852674681e+02
2.592000000000e+04;2.592000000000e+04;1.013250000001e-01;1.518493480408e+02;6.585474438330e-03;1.400752872641e+01;-1.182229332949e+02;-3.178516262473e+06;-3.193902470391e+06;0.000000000000e+00;0.000000000000e+00;9.994605254298e-01;3.921347038572e+03;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;1.000000000000e+00;-8.904110203508e+07;-9.228389146074e+02;-3.178518185680e+06;1.007852674681e+02
2.594000000000e+04;2.594000000000e+04;1.013250000000e-01;1.519665158085e+02;6.580396968894e-03;1.400753382576e+01;-1.190726064972e+02;-3.200548292300e+06;-3.215946372299e+06;0.000000000000e+00;0.000000000000e+00;9.994623439270e-01;3.922862466952e+03;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;1.000000000000e+00;-8.965829410425e+07;-9.292356105849e+02;-3.200550215507e+06;1.007852674681e+02
2.596000000000e+04;2.596000000000e+04;1.013250000000e-01;1.520836835734e+02;6.575327323116e-03;1.400753893691e+01;-1.199244931520e+02;-3.222654754679e+06;-3.238064706757e+06;0.000000000000e+00;0.000000000000e+00;9.994641502057e-01;3.924377288896e+03;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;1.000000000000e+00;-9.027757128226e+07;-9.356539170269e+02;-3.222656677886e+06;1.007852674681e+02
2.598000000000e+04;2.598000000000e+04;1.013249999999e-01;1.522008513353e+02;6.570265482925e-03;1.400754405983e+01;-1.207785898500e+02;-3.244835649607e+06;-3.260257473766e+06;0.000000000000e+00;0.000000000000e+00;9.994659443884e-01;3.925891505292e+03;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;1.000000000000e+00;-9.089893356909e+07;-9.420938339333e+02;-3.244837572815e+06;1.007852674681e+02
2.600000000000e+04;2.600000000000e+04;1.013250000000e-01;1.523180190945e+02;6.565211430302e-03;1.400754919446e+01;-1.216348931899e+02;-3.267090977086e+06;-3.282524673323e+06;0.000000000000e+00;0.000000000000e+00;9.994677265963e-01;3.927405117025e+03;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;1.000000000000e+00;-9.152238096471e+07;-9.485553613037e+02;-3.267092900293e+06;1.007852674681e+02
2.602000000000e+04;2.602000000000e+04;1.013250000000e-01;1.524351868513e+02;6.560165147273e-03;1.400755434079e+01;-1.224933997781e+02;-3.289420737114e+06;-3.304866305430e+06;0.000000000000e+00;0.000000000000e+00;9.994694969489e-01;3.928918124976e+03;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;1.000000000000e+00;-9.214791346915e+07;-9.550384991384e+02;-3.289422660321e+06;1.007852674681e+02
2.604000000000e+04;2.604000000000e+04;1.013250000000e-01;1.525523546054e+02;6.555126615951e-03;1.400755949876e+01;-1.233541062288e+02;-3.311824929690e+06;-3.327282370085e+06;0.000000000000e+00;0.000000000000e+00;9.994712555641e-01;3.930430530021e+03;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;1.000000000000e+00;-9.277553108234e+07;-9.615432474367e+02;-3.311826852897e+06;1.007852674681e+02
