"";"Temperature (K)";"Pressure (MPa)";"Volume (m3/kg)";"Density (kg/m3)";"mol_mass (g/mol)";"Entropy (kJ/kg/K)";"Enthalpy (kJ/kg)";"Internal energy (kJ/kg)";"Cp(fr) (kJ/kg/K)";"Cv(fr) (kJ/kg/K)";"gamma(fr)";"Sound speed(fr) (m/s)";"Cp(eq) (kJ/kg/K)";"Cv(eq) (kJ/kg/K)";"gamma(eq)";"Sound speed(eq) (m/s)";"Energy Input (J/mol) ";"Energy Input (eV/molecule)";"Energy Input (kJ/kg)";"Flow rate (kg/h)"
4.160000000000e+03;4.160000000000e+03;2.026500000000e-01;6.099363642815e+00;1.639515297925e-01;2.798281121299e+01;9.762568778377e+00;4.894025734140e+03;3.657981816758e+03;1.342996097169e+00;1.045870481851e+00;1.284094082847e+00;1.259839250496e+03;1.470800766659e+00;1.164670056144e+00;1.262159230442e+00;1.249029343067e+03;1.370444259954e+05;1.420354493016e+00;4.892102526999e+03;1.007852674681e+02
4.180000000000e+03;4.180000000000e+03;2.026500000001e-01;6.129152092991e+00;1.631547047337e-01;2.798069007574e+01;9.769641755905e+00;4.923520057392e+03;3.681439471288e+03;1.343277825598e+00;1.046129686024e+00;1.284045222637e+00;1.262887917817e+03;1.478696314506e+00;1.171958459712e+00;1.260995536854e+00;1.251498340148e+03;1.378706622769e+05;1.428917762964e+00;4.921596850251e+03;1.007852674681e+02
4.200000000000e+03;4.200000000000e+03;2.026500000001e-01;6.158972585878e+00;1.623647428295e-01;2.797844389269e+01;9.776719536460e+00;4.953175967786e+03;3.705052219391e+03;1.343559561047e+00;1.046387565639e+00;1.283998018675e+00;1.265933119837e+03;1.486961806406e+00;1.179583466991e+00;1.259796835814e+00;1.253942713475e+03;1.387014251635e+05;1.437527947509e+00;4.951252760645e+03;1.007852674681e+02
4.220000000000e+03;4.220000000000e+03;2.026499999999e-01;6.188826850020e+00;1.615815120109e-01;2.797606669248e+01;9.783803864238e+00;4.983001000584e+03;3.728827246037e+03;1.343841466441e+00;1.046644219544e+00;1.283952503962e+00;1.268975086495e+03;1.495610934608e+00;1.187557283229e+00;1.258563190729e+00;1.256362551998e+03;1.395369257438e+05;1.446187234412e+00;4.981077793443e+03;1.007852674681e+02
4.240000000000e+03;4.240000000000e+03;2.026500000000e-01;6.218716687580e+00;1.608048814954e-01;2.797355229397e+01;9.790896524162e+00;5.013002967965e+03;3.752771998186e+03;1.344123708273e+00;1.046899747847e+00;1.283908713358e+00;1.272014054272e+03;1.504657698604e+00;1.195892369305e+00;1.257294748132e+00;1.258757990972e+03;1.403773828634e+05;1.454897891830e+00;5.011079760823e+03;1.007852674681e+02
4.260000000000e+03;4.260000000000e+03;2.026500000000e-01;6.248643976556e+00;1.600347217335e-01;2.797089430231e+01;9.797999342558e+00;5.043189965172e+03;3.776894190502e+03;1.344406456758e+00;1.047154252015e+00;1.283866683606e+00;1.275050266378e+03;1.514116405808e+00;1.204601440987e+00;1.255991739865e+00;1.261129213766e+03;1.412230232975e+05;1.463662270107e+00;5.041266758031e+03;1.007852674681e+02
4.280000000000e+03;4.280000000000e+03;2.026500000000e-01;6.278610672993e+00;1.592709043581e-01;2.796808610504e+01;9.805114187825e+00;5.073570376683e+03;3.801201811062e+03;1.344689885990e+00;1.047407834985e+00;1.283826453341e+00;1.278083972933e+03;1.524001672090e+00;1.213697467968e+00;1.254654484880e+00;1.263476453517e+03;1.420740819240e+05;1.472482803559e+00;5.071647169542e+03;1.007852674681e+02
4.300000000000e+03;4.300000000000e+03;2.026500000001e-01;6.308618813245e+00;1.585133021352e-01;2.796512086830e+01;9.812242971090e+00;5.104152882378e+03;3.825703127072e+03;1.344974174101e+00;1.047660601270e+00;1.283788063110e+00;1.281115431155e+03;1.534328422141e+00;1.223193672698e+00;1.253283390651e+00;1.265799994603e+03;1.429308018956e+05;1.481362012269e+00;5.102229675236e+03;1.007852674681e+02
4.320000000000e+03;4.320000000000e+03;2.026500000000e-01;6.338670516258e+00;1.577617889170e-01;2.796199153308e+01;9.819387646846e+00;5.134946463718e+03;3.850406690583e+03;1.345259503421e+00;1.047912657072e+00;1.283751555382e+00;1.284144905542e+03;1.545111889677e+00;1.233103529001e+00;1.251878954146e+00;1.268100173917e+03;1.437934348139e+05;1.490302503882e+00;5.133023256577e+03;1.007852674681e+02
4.340000000000e+03;4.340000000000e+03;2.026500000000e-01;6.368767985883e+00;1.570162395956e-01;2.795869081156e+01;9.826550213580e+00;5.165960409932e+03;3.875321344205e+03;1.345546060647e+00;1.048164110397e+00;1.283716974566e+00;1.287172668062e+03;1.556367617488e+00;1.243440760473e+00;1.250441762356e+00;1.270377381939e+03;1.446622409015e+05;1.499306975397e+00;5.164037202791e+03;1.007852674681e+02
4.360000000000e+03;4.360000000000e+03;2.026500000000e-01;6.398913513211e+00;1.562765300602e-01;2.795521118357e+01;9.833732714387e+00;5.197204324192e+03;3.900456226810e+03;1.345834037006e+00;1.048415071168e+00;1.283684367020e+00;1.290198998329e+03;1.568111457321e+00;1.254219338658e+00;1.248972492348e+00;1.272632063569e+03;1.455374891760e+05;1.508378214962e+00;5.195281117050e+03;1.007852674681e+02
4.380000000000e+03;4.380000000000e+03;2.026500000000e-01;6.429109478955e+00;1.555425371544e-01;2.795154489311e+01;9.840937237561e+00;5.228688129788e+03;3.925820779235e+03;1.346123628425e+00;1.048665651351e+00;1.283653781061e+00;1.293224183799e+03;1.580359569606e+00;1.265453481006e+00;1.247471910832e+00;1.274864718734e+03;1.464194576226e+05;1.517519103668e+00;5.226764922647e+03;1.007852674681e+02
4.400000000000e+03;4.400000000000e+03;2.026500000000e-01;6.459358355427e+00;1.548141386458e-01;2.794768394506e+01;9.848165917164e+00;5.260422076304e+03;3.951424749956e+03;1.346415035706e+00;1.048915965073e+00;1.283625266980e+00;1.296248519944e+03;1.593128423009e+00;1.277157648591e+00;1.245940873238e+00;1.277075902696e+03;1.473084333668e+05;1.526732617339e+00;5.258498869162e+03;1.007852674681e+02
4.420000000000e+03;4.420000000000e+03;2.026500000000e-01;6.489662709953e+00;1.540912131637e-01;2.794362010191e+01;9.855420933634e+00;5.292416745773e+03;3.977278200769e+03;1.346708464697e+00;1.049166128748e+00;1.283598877048e+00;1.299272310441e+03;1.606434793851e+00;1.289346543626e+00;1.244380322280e+00;1.279266226249e+03;1.482047128475e+05;1.536021828324e+00;5.290493538631e+03;1.007852674681e+02
4.440000000000e+03;4.440000000000e+03;2.026500000000e-01;6.520025206667e+00;1.533736401782e-01;2.793934488065e+01;9.862704514308e+00;5.324683058824e+03;4.003391512437e+03;1.347004126473e+00;1.049416261206e+00;1.283574665524e+00;1.302295867356e+03;1.620295765336e+00;1.302035106718e+00;1.242791286018e+00;1.281436355481e+03;1.491086019886e+05;1.545389907276e+00;5.322759851683e+03;1.007852674681e+02
4.460000000000e+03;4.460000000000e+03;2.026500000000e-01;6.550448608899e+00;1.526612999668e-01;2.793484954986e+01;9.870018933951e+00;5.357232280811e+03;4.029775390312e+03;1.347302237510e+00;1.049666483820e+00;1.283552688667e+00;1.305319511323e+03;1.634728726625e+00;1.315238513893e+00;1.241174875426e+00;1.283587011329e+03;1.500204163709e+05;1.554840124936e+00;5.355309073670e+03;1.007852674681e+02
4.480000000000e+03;4.480000000000e+03;2.026500000000e-01;6.580935781790e+00;1.519540735783e-01;2.793012512688e+01;9.877366515279e+00;5.390076027919e+03;4.056440869950e+03;1.347603019872e+00;1.049916920643e+00;1.283533004732e+00;1.308343571727e+03;1.649751371750e+00;1.328972173385e+00;1.239532281455e+00;1.285718968886e+03;1.509404814033e+05;1.564375853902e+00;5.388152820778e+03;1.007852674681e+02
4.500000000000e+03;4.500000000000e+03;2.026500000000e-01;6.611489694817e+00;1.512518428009e-01;2.792516237513e+01;9.884749629461e+00;5.423226273252e+03;4.083399322676e+03;1.347906701391e+00;1.050167698540e+00;1.283515673986e+00;1.311368386884e+03;1.665381698364e+00;1.343251722180e+00;1.237864771625e+00;1.287833056423e+03;1.518691324931e+05;1.574000570400e+00;5.421303066110e+03;1.007852674681e+02
4.520000000000e+03;4.520000000000e+03;2.026500000000e-01;6.642113424321e+00;1.505544901324e-01;2.791995180162e+01;9.892170696604e+00;5.456695352888e+03;4.110662461139e+03;1.348213515853e+00;1.050418947328e+00;1.283500758704e+00;1.314394304222e+03;1.681638006327e+00;1.358093022310e+00;1.236173686154e+00;1.289930154149e+03;1.528067152158e+05;1.583717856041e+00;5.454772145746e+03;1.007852674681e+02
4.540000000000e+03;4.540000000000e+03;2.026500000000e-01;6.672810156058e+00;1.498618987522e-01;2.791448365467e+01;9.899632186217e+00;5.490495971912e+03;4.138242344817e+03;1.348523703189e+00;1.050670799913e+00;1.283488323175e+00;1.317421680458e+03;1.698538896118e+00;1.373512156899e+00;1.234460433646e+00;1.292011192712e+03;1.537535854842e+05;1.593531399570e+00;5.488572764771e+03;1.007852674681e+02
4.560000000000e+03;4.560000000000e+03;2.026500000000e-01;6.703583187769e+00;1.491739524952e-01;2.790874792174e+01;9.907136617663e+00;5.524641210409e+03;4.166151385496e+03;1.348837509661e+00;1.050923392435e+00;1.283478433700e+00;1.320450881771e+03;1.716103267093e+00;1.389525425944e+00;1.232726486379e+00;1.294077151447e+03;1.547101097157e+05;1.603444998610e+00;5.522718003268e+03;1.007852674681e+02
4.580000000000e+03;4.580000000000e+03;2.026500000000e-01;6.734435931778e+00;1.484905358267e-01;2.790273432750e+01;9.914686560587e+00;5.559144529422e+03;4.194402352697e+03;1.349155188057e+00;1.051176864412e+00;1.283471158596e+00;1.323482283985e+03;1.734350315560e+00;1.406149341848e+00;1.230973375208e+00;1.296129056396e+03;1.556766650001e+05;1.613462561388e+00;5.557221322280e+03;1.007852674681e+02
4.600000000000e+03;4.600000000000e+03;2.026500000000e-01;6.765371917590e+00;1.478115338197e-01;2.789643233211e+01;9.922284635331e+00;5.594019776871e+03;4.223008379072e+03;1.349476997880e+00;1.051431358889e+00;1.283466568190e+00;1.326516272732e+03;1.753299532694e+00;1.423400624675e+00;1.229202684140e+00;1.298167978099e+03;1.566536392645e+05;1.623588108458e+00;5.592096569729e+03;1.007852674681e+02
4.620000000000e+03;4.620000000000e+03;2.026500000000e-01;6.796394794525e+00;1.471368321342e-01;2.788983112973e+01;9.929933513329e+00;5.629281193427e+03;4.251982965745e+03;1.349803205549e+00;1.051687022582e+00;1.283464734818e+00;1.329553243632e+03;1.772970702270e+00;1.441296197141e+00;1.227416044600e+00;1.300195029174e+03;1.576414314388e+05;1.633825774403e+00;5.627357986286e+03;1.007852674681e+02
4.640000000000e+03;4.640000000000e+03;2.026500000000e-01;6.827508313883e+00;1.464663174363e-01;2.788291964736e+01;9.937635916537e+00;5.664943418100e+03;4.281339987372e+03;1.350134084589e+00;1.051944006034e+00;1.283465732819e+00;1.332593602451e+03;1.793383897620e+00;1.459853178722e+00;1.225615129537e+00;1.302211359821e+03;1.586404516112e+05;1.644179809455e+00;5.663020210959e+03;1.007852674681e+02
4.660000000000e+03;4.660000000000e+03;2.026500000000e-01;6.858716303800e+00;1.457998779518e-01;2.787568654424e+01;9.945394616519e+00;5.701021493603e+03;4.311093696984e+03;1.350469915827e+00;1.052202463766e+00;1.283469638527e+00;1.335637765259e+03;1.814559478021e+00;1.479088879101e+00;1.223801647369e+00;1.304218152500e+03;1.596511211794e+05;1.654654581060e+00;5.699098286461e+03;1.007852674681e+02
4.680000000000e+03;4.680000000000e+03;2.026500000000e-01;6.890022873968e+00;1.451373991483e-01;2.786812020894e+01;9.953212444091e+00;5.737530874571e+03;4.341258733571e+03;1.350810987610e+00;1.052462554431e+00;1.283476530280e+00;1.338686158655e+03;1.836518092102e+00;1.499020798510e+00;1.221977334722e+00;1.306216637767e+03;1.606738730801e+05;1.665254576259e+00;5.735607667429e+03;1.007852674681e+02
4.700000000000e+03;4.700000000000e+03;2.026500000000e-01;6.921432179386e+00;1.444787688563e-01;2.786020876120e+01;9.961092278615e+00;5.774487430421e+03;4.371850124507e+03;1.351157595989e+00;1.052724440973e+00;1.283486488392e+00;1.341739219859e+03;1.859280667811e+00;1.519666614551e+00;1.220143951013e+00;1.308208068986e+03;1.617091518698e+05;1.675984402516e+00;5.772564223280e+03;1.007852674681e+02
4.720000000000e+03;4.720000000000e+03;2.026500000000e-01;6.952948508192e+00;1.438238754137e-01;2.785194005084e+01;9.969037052231e+00;5.811907451920e+03;4.402883291531e+03;1.351510044919e+00;1.052988290785e+00;1.283499595148e+00;1.344797396899e+03;1.882868411668e+00;1.541044178183e+00;1.218303271559e+00;1.310193727155e+03;1.627574139082e+05;1.686848789632e+00;5.809984244779e+03;1.007852674681e+02
4.740000000000e+03;4.740000000000e+03;2.026500000000e-01;6.984582527679e+00;1.431724796775e-01;2.784330158250e+01;9.977050036234e+00;5.849807751496e+03;4.434374146689e+03;1.351868647262e+00;1.053254275853e+00;1.283515935567e+00;1.347861150989e+03;1.907303032144e+00;1.563171733451e+00;1.216457051067e+00;1.312175487986e+03;1.638191301686e+05;1.697852618864e+00;5.847884544355e+03;1.007852674681e+02
4.760000000000e+03;4.760000000000e+03;2.026500000000e-01;7.016326419714e+00;1.425247259293e-01;2.783428081233e+01;9.985133701512e+00;5.888205295894e+03;4.466338739484e+03;1.352233721875e+00;1.053522572984e+00;1.283535594349e+00;1.350930947926e+03;1.932605841956e+00;1.586067017383e+00;1.214607136045e+00;1.314153545065e+03;1.648947759472e+05;1.709000816271e+00;5.886282088753e+03;1.007852674681e+02
4.780000000000e+03;4.780000000000e+03;2.026500000000e-01;7.048191028576e+00;1.418803769571e-01;2.782486471126e+01;9.993291421823e+00;5.927117761746e+03;4.498793789712e+03;1.352605598396e+00;1.053793363861e+00;1.283558660343e+00;1.354007271158e+03;1.958799076769e+00;1.609748573494e+00;1.212755281444e+00;1.316129805824e+03;1.659848464266e+05;1.720298514020e+00;5.925194554605e+03;1.007852674681e+02
4.800000000000e+03;4.800000000000e+03;2.026500000000e-01;7.080181202110e+00;1.412393230419e-01;2.781504005304e+01;1.000152634300e+01;5.966563179894e+03;4.531756345779e+03;1.352984614449e+00;1.054066835286e+00;1.283585223590e+00;1.357090613457e+03;1.985905021556e+00;1.634234875501e+00;1.210903261395e+00;1.318105629390e+03;1.670898467119e+05;1.731750947117e+00;5.964639972752e+03;1.007852674681e+02
4.820000000000e+03;4.820000000000e+03;2.026500000000e-01;7.112301934865e+00;1.406014549379e-01;2.780479334489e+01;1.000984166484e+01;6.006560029480e+03;4.565243874660e+03;1.353371116587e+00;1.054343179322e+00;1.283615376027e+00;1.360181479145e+03;2.013946220854e+00;1.659544533504e+00;1.209052834071e+00;1.320082386282e+03;1.682102944668e+05;1.743363480726e+00;6.004636822338e+03;1.007852674681e+02
4.840000000000e+03;4.840000000000e+03;2.026500000000e-01;7.144558370827e+00;1.399666638715e-01;2.779411082921e+01;1.001824064127e+01;6.047127243094e+03;4.599274266496e+03;1.353765460493e+00;1.054622593463e+00;1.283649211466e+00;1.363280384233e+03;2.042945474287e+00;1.685696285590e+00;1.207205735793e+00;1.322061455222e+03;1.693467200576e+05;1.755141611665e+00;6.045204035953e+03;1.007852674681e+02
4.860000000000e+03;4.860000000000e+03;2.026500000000e-01;7.176955806140e+00;1.393348415417e-01;2.778297848561e+01;1.002672658050e+01;6.088284211830e+03;4.633865839091e+03;1.354168011186e+00;1.054905280795e+00;1.283686825575e+00;1.366387856551e+03;2.072925831844e+00;1.712708989071e+00;1.205363675388e+00;1.324044220018e+03;1.704996666945e+05;1.767090969868e+00;6.086361004689e+03;1.007852674681e+02
4.880000000000e+03;4.880000000000e+03;2.026500000000e-01;7.209492637528e+00;1.387060158429e-01;2.777138215027e+01;1.003530252314e+01;6.130050642251e+03;4.669037200482e+03;1.354579141921e+00;1.055191450123e+00;1.283728314670e+00;1.369504432369e+03;2.103910256121e+00;1.740601278934e+00;1.203528365772e+00;1.326031438157e+03;1.716696864256e+05;1.779217276866e+00;6.128127435110e+03;1.007852674681e+02
4.900000000000e+03;4.900000000000e+03;2.026500000000e-01;7.242188452426e+00;1.380798092412e-01;2.775930705874e+01;1.004397252439e+01;6.172447143610e+03;4.704807811436e+03;1.354999239519e+00;1.055481316308e+00;1.283773780343e+00;1.372630670336e+03;2.135922929679e+00;1.769392869615e+00;1.201701372201e+00;1.328025742174e+03;1.728573565860e+05;1.791526516269e+00;6.170523936468e+03;1.007852674681e+02
4.920000000000e+03;4.920000000000e+03;2.026500000000e-01;7.275042091575e+00;1.374562493814e-01;2.774673852849e+01;1.005273973968e+01;6.215494372854e+03;4.741197165543e+03;1.355428697017e+00;1.055775100200e+00;1.283823322562e+00;1.375767131208e+03;2.168987307328e+00;1.799102604934e+00;1.199884326085e+00;1.330027894161e+03;1.740632558470e+05;1.804024685539e+00;6.213571165712e+03;1.007852674681e+02
4.940000000000e+03;4.940000000000e+03;2.026500000000e-01;7.308059486907e+00;1.368352298981e-01;2.773366151661e+01;1.006160769535e+01;6.259213603576e+03;4.778225334246e+03;1.355867918818e+00;1.056073028950e+00;1.283877044153e+00;1.378914391343e+03;2.203127387817e+00;1.829749724028e+00;1.198078776009e+00;1.332039269343e+03;1.752879801545e+05;1.816717961170e+00;6.257290396434e+03;1.007852674681e+02
4.960000000000e+03;4.960000000000e+03;2.026500000000e-01;7.341246736111e+00;1.362166449305e-01;2.772006073381e+01;1.007057997244e+01;6.303626591578e+03;4.815912837609e+03;1.356317319675e+00;1.056375336147e+00;1.283935049659e+00;1.382073039515e+03;2.238367392460e+00;1.861353535764e+00;1.196286219689e+00;1.334061234261e+03;1.765321389622e+05;1.829612659658e+00;6.301703384436e+03;1.007852674681e+02
4.980000000000e+03;4.980000000000e+03;2.026500000000e-01;7.374610105318e+00;1.356003891350e-01;2.770592064896e+01;1.007966020664e+01;6.348755579256e+03;4.854280648149e+03;1.356777324894e+00;1.056682261989e+00;1.283997445306e+00;1.385243677017e+03;2.274731758627e+00;1.893933407614e+00;1.194508100413e+00;1.336095144492e+03;1.777963553555e+05;1.842715238776e+00;6.346832372114e+03;1.007852674681e+02
5.000000000000e+03;5.000000000000e+03;2.026500000000e-01;7.408156031794e+00;1.349863576993e-01;2.769122549417e+01;1.008885208830e+01;6.394623299853e+03;4.893350194554e+03;1.357248370530e+00;1.056994053445e+00;1.284064338968e+00;1.388426917757e+03;2.312245132880e+00;1.927508754090e+00;1.192745803887e+00;1.338142342540e+03;1.790812661696e+05;1.856032298807e+00;6.392700092711e+03;1.007852674681e+02
